review,labels
reading this book ten years after it was written made it very hard to get into it for one thing the author still talks about the ussr and east germany and those countries faded away so long ago that the whole book seems dated it s hard to suspend disbelief and imagine this book was really written far in the future,negative
when i first came to iran black clad women all seemed the same scary unsmiling servants of the ayatollas having visited the islamic republic of iran in june i was better prepared for that vast country portrayed by elaine sciolino in her book persian mirrors i am more than grateful for this book which alerted me to the diversity of cultures and the general way of life so absolutely different from the western world elaine sciolino made me so very aware of the perfect social world of the iranians and also i am thrilled to say that once you make a friend of an iranian you have a friend for life my most treasured memories of iran will never leave me and i thank ms sciolino for preparing me for that journey reviewed by heather marshall negahdar \( sugar cane 11 10 05 \),positive
after getting and reading primary target as a gift i immediately began picking up other joe weber books defcon one his first was absolutely terrific great plot line and characters the action is continuous throughout my suggestion is not to pick up this book to read up before going to bed because you ll never put it down looking forward to reading his next shadow flight my hat s off to joe weber keep up the great work,positive
firstly i have not seen the film adaptation of single white female and so this review isn t tainted one way or the other this book about the stolen identity of a young woman by her psychotic flatmate is written is very easy style characterizations prose and dialogue are all straightforward i can understand why a film was made based on it since the book reads more like a screenplay than a novel and the book s feel is anything but original sliver by ira levin does a better job of capturing the essence of life \( and danger \) in manhattan for a single white female still single white female is an entertaining read bottom line a very enjoyable suspenseful read that doesn t tax the brain recommended,positive
arrogance by bernard goldberg is a truly enjoyable read goldberg doesn t waste time trying to create a vast left wing conspiracy tied to islam or communism he just presents the facts as he sees them as a former insider he s got the dirt on media bigwigs and he s not afraid to dish the liberal bias in the news is causing many people to flee the big three networks and turn on cable to find an escape goldberg offers up several examples of this bias and then goes further by coming up with several suggestions \( some tongue in cheek \) for correcting this slant he also includes surprisingly frank interviews with tim russert and bob costas goldberg s other books bias and 100 people who are screwing up america are also excellent reads he doesn t attack people on a personal level \( although you can tell he has a bit of a grudge against dan rather \) or use hyperbole or vitriol to get his point across some books written with a conservative slant make you want to throw up your hands and give up on this country but goldberg s books don t have that effect you can tell he not only loves the country he lives in but also the profession that he s chosen and he has hope for the future,positive
rewind to 1992 it s the dawn of the so called information knowledge age back then i wrote a book on the need to liberate and effectively channel the creativity of all employees in an organization the rationale to create higher performing organizations in a time of intense global competition with pressing needs for superior innovation and improved productivity amid ever leaner budgets \( sound familiar \) flash forward a dozen years to today and ideas are free \( a title echoing phil crosby s classic quality is free \) this new book makes clear today that my impassioned plea from a decade ago failed to eradicate idea stifling organizational cultures way too many work places it seems still quell expressions of innovative thinking by both frontline employees and middle managers so the case for turning on the innovation spigot needs to be made again with renewed vigor in answering that call professors robinson schroeder offer some worthwhile and occasionally surprising and compelling contributions to this topic that is as relevant now as ever ideas are free presents an articulate case that organizations and individual managers need to unleash the still largely untapped brainpower intentionally and quite unfortunately held back by employees three elements make ideas are free especially worthy of your time and money 1 the authors aim their advice at regular workaday managers sure they rightfully point out how organizational systems are often dysfunctional and they make the case that many corporate practices actually discourage creative contributions by individuals even as they try to incent those very behaviors but robinson schroeder don t aim their prescriptions at policy making top executives only many chapters conclude with what the authors term guerilla tactics clear directives for simple actions that even frontline supervisors can put to work without the boss s permission 2 the book dramatically makes the case that paying for ideas as part of an organization s formal suggestion systems is fraught with potential negative side effects my own corporate experience as an executive championing a newly installed suggestion system bears out the startling reality that this well intentioned process can turn into a self destructive minefield \( and let the record show i largely missed this dimension in covering suggestion systems back in my 92 work \) 3 many interesting well developed \( albeit occasionally dated \) anecdotes illustrate the book s sound principles they help make ideas are free a grounded engaging and palatable read back in 92 i suggested in my book mavericks that managers should be asking questions like what is the value of a useful new idea if one good idea leads to another where could thousands and thousands lead us what is the cost to the organization for not tapping the endlessly renewable resource of ideas in our employees heads getting to the root of the problem i asked isn t the job of a manager to recognize and choose from lots of great ideas generated by fellow work associates and answered unfortunately most managers even those who claim they invite suggestions from their people subscribe to the time honored myth that a manager s job is to have the ideas in 2004 robinson schroeder again plow many of these very same themes \( and cite data that also have been around for a long time \) still this book explores afresh the opportunities that arise from drawing out the best thinking of every employee and it presents realistic tactics that all managers can deploy to effectively deal with these still critical issues wherever you sit in the hierarchy read ideas are free to seize powerful ideas about potential gains for your organization s progress and prosperity don blohowiak lead well institut,positive
i really enjoyed this book it wasn t completely comprehensive but did give a good overview of buffet s investment style while it didn t go heavily into the analysis of stocks that i would have liked it did describe who influenced buffet thanks to this book i was able to pick up some fisher and graham and have learned quite a bit all in all i would reccomend this book for someone interested in a light biography of buffet or a little insight into how he makes decisions,positive
the spiritual quest made understandable tolle is able to communicate new ways of thinking that are life changing and are not so esoteric to make you say huh i would read the power of now first,positive
i took a class on sociology and law in college and my professor kept on referring to this book i decided to see what he was talking about first hand and am glad i did this book is expertly written and thought provoking this is kind of book that you take out and reference every once in a while yes it does get boring in some parts but i think that if you are in the legal profession or you just like history this is a book for you,positive
this book expounds endlessly on how best to limit the impact of people on the backcountry in the very best traditions of the sierra club it s more of a philosophy book than a how to book if anyone wants to learn how to backpack and or camp he would be better advised to buy the several books by karen berger and chris townsend in particular the backpackers handbook,negative
i bought this book the paperback version the text is good it describes all his letters and tries to do a lot of explanations too however the prints of his paintings are not that impressive they are very dark prints go for some other book if you want to see the corect colors of his paintings,negative
indispensable for many areas of theological research church history dogmatic overviews biographies editions and so many many other things a masterpiece if i could afford it i would give everybody who press the yes button by was this review helpful to you a copy,positive
noam chomsky has thrived greatly in this great country of his yours and mine the united states of america he has made millions of dollars teaching lecturing selling his books and investing his world wide fame in psycholinguistics is well deserved his infamy is merited for his lack of loyalty to his own jewish ethnicity and the u s in spite of the fruits he has received by being a citizen of the united states he has repaid this country in bile with his incredibly biased analysis of american foreign policy he goes way beyond a balanced multiculturism when he always ranks the u s and israel as foremost among the terrorist forces in the world now and even in history his distrust of any authority benign or otherwise is reflected in his dogmatic and unexamined support of the underdog even if that underdog is a suicide bomber or a major terrorist organization such as al queda or hezbollah yet since 1955 hypocrite chomsky has worked for the overdog massachusetts institute of technology which has actively and enthusiastically participated in the development of weapons of war and mass destruction and continues to this very day chomsky trumps his own potential for gifted analytic objectivity with his simple hatred of the united states and the jewish state if he were not so attached to the freedom of making money earning the adulation of the american left and freedom to express himself he might be able to give more direct and personal support for our enemies and his friends by taking up residence in north korea iran or syria let us hope he retires outside of our homeland that he hates so much the united states of america god bless america which will continue to give chomsky the right to speak teach and make lots of money raybo,negative
i have yet to read this book however so far the average rating is quite suspicious each one of the three reviewers does not have a single other review in their profile i am at the stage where i am trying to learn as much as possible about spreads trading so i would greatly appreciate if someone who actually has real life experience trading futures spreads and who has also read this book to do everyone of the rest of us a favor and post an honest review please we need a counterbalance to the nonsense posted by those who are most likely associated w the author or his publisher,negative
i started with the second volume the mammoth book of more historical whodunnits and enjoyed it so much that i went out and got a copy of this one as well i really liked the time span of story settings and the best part was the mystery that was written down over 2000 years ago great for people who like short story mysteries and as a lead in to authors you might like,positive
was given this book as a freebie someone must be buying up copies for an austinite this adoring account of the life of a hasbeen fifth string techno celebrity is a little embarrassing in its breathlessness kind of reminds one of the courtiers who saluted when louis the xiv s chamber pot was carried by except this isn t the sun king guys get a life or at least an authentic artist to swoon over all of garriott s stuff was strictly derivative now that we have the real lord of the rings to watch who cares about cheap imitations,negative
this book is without a doubt one of the best in the series of chicken soups i have purchased several of them and give them out for gifts in the hospital get well birthdays and etc there is something for everyone in this book what a great little gift,positive
while i consider myself a regular theatre goer i ve always been aware of kramer s plays and opinions yet i haven t seen nor read either of these two plays that changed this past weekend when i saw the revival of normal heart currently playing off broadway this is a viscerally emotional piece of theatre and it makes one feel impassioned about what was going on in the world then and sheds a new light as to what s going on now in regards to the hiv aids crisis it s a must red if you don t have a chance to see it,positive
i read an interview with mr vollman i think a couple years ago i can t quote directly but he said he thought that prostitutes were very spiritual people they save marriages they provide comfort to the loneliest most desperate among us in practically the same breath he observed that they spread disease and sometimes rob their johns that kind of duality is at the heart of much of vollman s writing on the surface whores for gloria is one desperate delusional man so eager for even the illusion of relatedness that he attempts to recreate gloria with bits and pieces of other prostitutes it isn t fully clear if gloria herself was ever real but regardless it is now a quest to fill that void collage style with physical samples such as hair clippings as well as emotional artifacts the most poignant scene may be the protagonist hiring a prostitute and wanting nothing more than to hear happy childhood memories the prostitute complies as best she can but story after story the narratives veer into disturbing material the hardest thing for the human to do is to hold opposite opinions about one thing at the same time the more intelligent and observant one is the more painfully aware of the absurdity of this task the more painfully aware of the mental contortions necessary to maintain the illusion of meaning this is where the magic lies in true artistc genius such as a thelonius monk solo or in this case vollman s writing i ve never read anything that better communicates simultaneous beauty and ugliness and no better forum than gutter sex which vollman renders both repulsive and compelling and he doesn t do it by being overly clever he does it through the chaos of brute honesty whatever compositional gymnastics go into the writing the end product is very readable and deceptively simple,positive
native tongue by carl hiaasen this book is fast paced has a lot of energy and a zany weirdness no doubt it is a page turner and it is better than the other book of hiaasen s i have read double whammy but all that does not a good read make a strength of hiaasen s books are his characters well defined and numerous most are straightforward stereotypes from the out of luck journalist turned publicist the vapid sex phone girlfriend a steroid doped strongman the crude and sleazy millionaire bad guy a muscular but clear minded black good guy cop to the dumb but intrinsically good guy burglars and loads of redneck florida crackers hiaasen makes this cast interesting by having them jump through zany hoops and by casting two characters that are quite original an environmentally militant 70 aged woman and an environmentally crazed former governor gone wildman and we meet psychotic whales and sex starved dolphins etc etc so what s wrong mainly it s that the book stays at a level of tv sitcom gone book it achieves zero depth in dealing with any subject one might think that the exception is the environment but the story is so inane that it cannot achieve traction even here so perhaps native tongue is just pure entertainment if you like brainless action gratuitous violence gross humor and zany fun native tongue might satisfy i have one additional problem with hiassen and it s similar to the problem i so often have with michael crichton these books stink of hypocrisy crichton makes a \( seriously good \) living off nifty science ideas while constantly bashing that same science hiassen s heroes work hard to rise out of the trash heap of modern society but hiaasen s writing routinely wallows in that same trash heap for supposed laughs and zaniness while i enjoyed a few sections of native tongue i had no doubts at the end that i had wasted many hours that should have been better spent,negative
i know a lot of people liked this book but i felt like it put too much pressure on me to pack on the pounds i didn t realise so much of the book was focused on diet it says you should plan on gaining a pound a week and the more you gain the healthier your babies will be well the first 13 weeks i managed to gain nothing and i felt horrible about it but food made me so sick the last thing i could do was eat more food to try to gain weight the book said that according to my starting weight i should try to gain 50 60 pounds during my pregnancy i decided to stop reading the book and so far just going by what my gut says about what to eat and when i ve managed to put on 20 pounds my twins are measuring perfectly and are very healthy this book isn t horrible but i would check it out of a library or borrow it or buy it used don t spend the on a new one and be prepared to put it down if it doesn t sound right to you,negative
i have read this book daily for almost 20 years the original book given to me in 1979 is somewhat worn and now i require a replacement it has been and will remain my first reading each day,positive
this is an emotionally charged witty and brilliantly told drama of four friends struggling to understand marriage divorce intamacy and each other one of the best plays i ve seen read,positive
this book is the best book about baby face nelson i enjoyed reading this book greatly everything you wanted to know about lester gillis is in this book every part of his life was explained in great detail the authors did not leave anything out i highly recommend this book to people who are into the depression era gangsters,positive
the journals of susanna moodie poems are interesting and spare in style i have not gone through the whole collection but margaret atwood has written a thought provoking account \( through poems \) of susanna moodie any serious or avid poem reader should consider this collection of related poems,positive
more than human is one of those books that has garnered high praise from the science fiction community because of its strong prose and original ideas the writing is often compared to that of faulkner but i wouldn t make that connection having read a few of faulkner s works sturgeon uses many of faulkner s narrative trademarks \( i e streaming conscious first person perspective of low iq individuals disorienting changes in first person narrative \) but i didn t feel the net effect really compared to say something like as i lay dying i love science fiction books and the readers in general love the genre which is why they want it to be taken seriously this results in undue adulation and comparisons to mainstream books more than human is slow dated and not what i would describe as genre transcending nor would i recommend it to others so the idea might of been original in the 50 s but topics like telekenesis esp computer brain babies and self produced morality and ethos have all been tackled more successfully in other science fiction classics before \( asimov \) and since this book rarely set off that wow button in my head or kept me turning pages this book simply did not have enough meat in it to make it anything more than mediocre at best in 1953 there were 5 hugo award nominees for best science fiction book \( determined in a retro hugo award ballot in 2004 \) the retro hugo awards are fascinating because the voting \( in this example \) takes place 50 years later so the impact of the book on society can t really be ignored besides more than human the far superior the caves of steel childhood s end and farenheit 451 were among the other entries in a banner year for classic sci fi needless to say more than human did not win \( farenheit 451 did and rightfully so \) bottom line i wanted to like this book and it doesn t surprise me that others give it such high praise these are probably people that don t read other genres enjoy congratulatory wankfests,negative
i am a huge thomas hardy fan and i was not disappointed with this book at first all the technical astronomical information was slow but the love story started and that was forgotten my only complaint about two on a tower is the ending it seems very rushed everything comes crashing together in about 10 pages it wasn t realistic for viviette to age so much and no longer be beautiful 4 years later considering she was only 33 at the end of the story sir constantine was possessive jealous and terrifying but she still kept her health and beauty after suffering with him the bishop was full of himself how is that worse a few years with him and all of a sudden she s an old woman with a heart condition swithin comes back and says he ll marry her she s overcome with joy and boom she dies in his arms i also find it strange that neither swithin or viviette acknowledged that the boy was his didn t people in the village realize who he looked like since people were already suspicious of the lovers what will happen next swithin takes his son in and marries tabitha lark a very good sad complicated romance,positive
richard fawkes writing is stilted his phrases repetitive and he doesn t convince me at all that he knows anything about the military don t waste your time or money,negative
if it s an animation career you re aiming for don t set your sights without consulting your career in animation how to survive and thrive animation is now a big ticket industry to be in offering big opportunities for new artists but conversely it offers far more complexities than in the past 100 professionals from the industry provide their tips and experiences through interviews with an award winning filmmaker creating a comprehensive guide that follows a career from school to the real world from networking tactics to unemployment and learning on the job your career in animation is the perfect item of choice for any who dream of breaking into the business diane c donovan california bookwatch,positive
i love danielle steel i ve read all of her books so far but secrets was a big disappointment to me as far as i am concerned ms steel tried to change her style of writing in this book more to the kind of judith krantz or jackie collins \( some explicit parts i didn t like at all \) simply not the danielle steel we like the story itselfs is ok \( gives the readers some insights behind the scenes of hollywood \) but some of her books i ve read over and over again i am not going to touch secrets for a second time however,negative
one of the most interesting classical texts if you are interested in greek myth legend history and culture you must read this series,positive
this book starts with the fundamentals of atomic structure and then builds on them until molecular orbital theory molecular orbital theory is developed for both organic and inorganic substances molecular orbital theory is used to explain the electronic structure of molecules which is of course of fundamental importance to the chemist bonding theories for organic and inorganic models are developed and a brief treatment is given on the solid state at the end of the book this is a book that i often use as a reference this book is versatile enough to refresh the chemist about bonding ideas in both organic and inorganic areas it is not a particularly advanced book but it was a pleasure for me to read and a good book to remind me of the basics when i need it,positive
i read this book with an open mind i am familiar with the tremendous criticism that has arisen from claims that survivors of child abuse may use their backgrounds to claim some sort of privileged status in a few cases i think this criticism may be legitimate in other cases not so i was interested to see if there were perhaps legitimate reasons to criticize survivors of the holocaust or their advocates in the jewish community \( note i am not equating child abuse and the holocaust i am saying that when people speak up about terrible things there is often a tendency to see them as whiners who are shirking their responsibilities all things do not have to be equally terrible to promote this societal reaction \) i didn t find anything in this book to convince me of that what i found was to me an unconvincing and highly subjective summary of the jewish reaction to the holocaust in which the author claims that it did not become a big deal until a long time after it was over and that it was made into a big deal for illegitimate reasons but this discussion is so subjective and brief that i was not persuaded to adopt his point of view the bulk of the book consists of complaints that jewish organizations unfairly extorted money from countries such as switzerland the argument becomes fairly technical here and evaluating it is beyond me because i have never read the reports \( audits etc \) to which the author refers but i think that focusing so narrowly on money misses the point i expected to see a general discussion of the ways in which the author alleges that an emphasis on the holocaust caused some jews to play the victim card and what i got was a very indepth discussion of several fights about money about which i have no way of determining the truth of the author s allegations to me it seems obvious that the holocaust was a terrible atrocity with devastating consequences for the jews and many lives were destroyed or damaged as a result it seems reasonable to me that the jewish community would insist that society recognize the destruction and damage and to the extent that this book detracts from this i think it is unfortunate,negative
originally published in the early 1900 s this book is an excellent resource for teaching young men about being their own self in a society that is trying to mold them into another copy high adventure on the high seas this book is impossible to put down 75 years ago this was my grandmother s favorite book now it is mine,positive
every once in a while i like to pick up a book that is outside the realm of usual reading and look for a surprise or spark to keep the fires of imagination from dying out it is with this mindset i picked up wouldn t take nothing for my journey now and what did i find as a result of my maverick literary exploration ehh ms angelou may not take anything for her journey but based on the cover price she will take 17 00 to tell you a bit about it and even this may not even seem like that bad a deal were it not for the fact that either her journey was bland her insights wanting or her conclusions misguided whatever the cause this book is dreadful if you are looking for the usual meaningless new age spiritual gobble gook i e about boundaries respect finding ones direction learning what it means to be a women etc then this journey is for you but if you see this nonsense as the nonsense it is you will be best served my buckling up your shoes and journeying elsewhere,negative
this is a nice book but it does not contain provencal style interiors i am not sure how the author came up with that title since anyone who is interested in french country will not find it here if you are truly looking for provencal decorating ideas this is not the book for you confused,negative
i used this book as a student and still use it for teaching pieces are nice and students are challenged to think musically it moves quicker than some other method books it covers materials from elementary to early intermediate upon completion of the first grade book students can play standard repertoire in the early intermediate level students must have completed early elementary level before using this book because this book starts with playing two hands in c position emphasize phrasing from the first piece highly recommended,positive
i dont take neither stance on religion nor science with these comments i have read the book and i have to admit that it was marketed and was presented brilliantly it has one goal sell sell sell if you are after useful quality informative knowledge to gain well you wont find it here im so shocked to even see that when you check the back cover of the book it actually says non fiction the author is a talented story teller add a few statistics here and there a dash of scientific key figures mix it with life s controversial unsolved mysteries a few more dash of historic events and famous people add and link a few references here and there and wala you have a best seller isnt that ironic it is a new york times number 1 best seller it was an interesting read though,negative
when i was in the sixth grade we moved twice and in all three of the schools from new jersey to connecticut to japan i got to study ancient greece in the history part of the class i also got a lot of mileage out of having read edith hamilton s mythology \( i still have my mythology report with my versions of all of the illustrations \) but in all the times i got to study ancient greece before during and after the sixth grade i never got to do any of the fun stuff that avery hart paul mantell come up with for ancient greece 40 hands on activities to experience this wondrous age this kaleidoscope kids volume for kids ages 7 12 not only offers activities but also a variety of information about the ancient greeks so this is not simply a book of activities that teachers can pick and choose from to give their students hands on experiences it is also a source of facts and stories that will supplement what exists in whatever textbook is being used throughout the book there are great greeks and things to think about after reminding young readers of the gifts that have come down to us from ancient greece hart and mantell get students acclimated to the idea of looking at the past from the perspective of those who lived way back when then the book looks at key periods of greek history meet the minoans the pre greeks of crete looks at the culture that gave rise to the greatness of greece with activities to make a greek yo yo a great mother figure a hamster labyrinth \( without the minotaur \) and a fantastic fresco that gives you an indication of the sort of activities to be found in this book before we even get to greece itself other chapters are devoted to the age of heroes where you get a super short version of the iliad and can build a trojan horse language unites \( including speaking pig greek \) the dawn of a golden age where you can organize a pentathlon and make a victory wreath and ye gods greek religion and mythology where you can design your own constellation in the last part of the book chapters cover classical athens the flower of ancient civilization where you get to build a greek temple with ionic columns \( or even build the entire parthenon \) think for yourself philosophy where students can make a monochord or hold a symposium and the amazing arts which covers create sculptures and painting pots in the first part and making masks to make up a greek play in the second part the final chapter covers a wider world alexander the great and the hellenistic age where you can start a library at the end students can appreciate how being a greek meant standing in the center of the world \( as least as far as the ancient greeks were concerned \) again there are some key issues to be discussed to go along with the activities students can debate what is the difference between a hero and a celebrity understand why every vote counts in a democracy and decide what makes somebody beautiful learning how to press olives or how huge blocks of marble were transported across the sea gives students an appreciation for how things were different way back when throughout the book hart and mantell show how ancient ideas live on in modern traditions which remains the biggest legacy of the ancient greeks i teach classical greek roman mythology \( not to be confused with modern greek roman mythology apparently \) but i teach it online so i do not really have any opportunities to have my students engage in hands on activities but that does not mean i cannot do them in the privacy of my own home or that elementary school teachers will not find these extremely useful for their unit on ancient greece although i am suddenly reminded of coming up with the sparthens \( a k a the warriors with the brains \) in elementary school but that is another story,positive
this book was so badly written that i just couldn t help writing my first review on amazon i never bothered writting reviews while i fully respect the authors decision in providing the book online under the creative commons license and while i do not doubt the sincerity of their intentions the book is a total f ck up and f ck up is an understatement the book 1 \) is unorganized i felt i was being bombarded by information from all directions one moment i was getting ready to test a simple hello world module and the other i m suddenly faced with a some strange esoteric block diagram showing how function calls and function pointers are used in a module to add new functionality to a running kernel with strange function names that were not mentioned and do not get mentioned for the rest of the chapter how the hell did i get here it just pisses you off and breaks your thought process and leaves you clueless and frustrated 2 \) is upside down i read chapter 3 \( char drivers \) and i compare it to real device drivers and some things just don t match the book seems very theoretical because the real device drivers call some other functions that are not mentioned at all after digging in the kernel source files and googling the internet i realize that in the real world there is a whole driver model and generic objects and what not reading the source code documentation and some online material i actually understand how the real drivers work i still don t understand the stuff in the book i start wondering whether there is any mention of the driver model and i find it in chapter 14 the driver model seems in my opinion the first step to understanding how real drivers work and i find it after 14 chapters of utter nonsensce not only that the authors decide that many driver authors can ignore the device model entirely and the complexity of the device model makes it hard to understand by starting with a high level view surpisingly it was easier to understand from online sources and the source code documentation than trying to read chapter 2 in the book 3 \) is sadistic one thing i really hated was the carrot and stick approach the authors chose first they give you a small tiny taste of a topic which finally seems relevant and just when you feel you re about to reach somewhere they do a complete u turn and throw all kinds of irrelevant off the topic rubish that leaves you sorry you were so shamefull as to expect any better you end up confused annoyed and duped like in chapter 2 when they presented the code for the hello world module ok fine seems easy enough you naturally assume that this is an invitation to write the same code yourself haha wroong the book suddenly does a make hello c without showing you the content of the makefile it leaves you out to dry with your uncompilable hello c and goes on describing in detail seemingly random stuff you are left wondering whether the makefile must have been something too obvious to bother noting down and you start wondering whether to try to create a simple makefile or continue reading the chapter as is i chose the former hahaha wroong agaaiin i ended up compiling my whole kernel source tree because of something they decide to mention only 7 sections later \( at least they mentioned it \) in summary i d suggest you buy the book and \( as documentation managementstyle for another book says \) not read it burn it it s a great symbolic gesture i don t think anyone could have done a better job at making a worse technical book if you come across any online material that recommends this book quickly discard that material too without thinking this is a 5 stars book it has affected me personally,negative
i read this short novel because i greatly admired shaara s pulitzer prize winning killer angels and because i m a baseball fan the novel feels more like an outline or first draft than a completed work about an aging pitcher it s a bit shallow and predictable in its plot the characters are what one expects in all too many sports novels and short stories the feel or atmosphere just isn t quite there any baseball fan will see flaws in the book right away flaws that distract and damage the work shaara sets most of the novel in yankee stadium with the hawks playing the yankees why the author chose to have one real team against a fictional team is unclear the hawks apparently are from atlanta but an atlanta team braves or hawks whichever would not be playing the yankees interleague on the next to last day of the season finally when a visiting pitcher goes out to warm up before the game he does so in the semi hidden bull pen down the left field line in yankee stadium not on the mound on the field this book was published posthumously and mr shaara perhaps never had a chance to polish his prose prose that was excellent in killer angels it s unfortunate there are glimmers of interest in the book but not enough to recommend it to baseball fans or fans of the author s other book,negative
i have shooting pains in my upper left arm said the pilot to brian brian is the main character in the book hatchet this book would be for someone who likes survival in the wilderness or even just survival i like this book because i am into this type of writing i think gary paulson is a very intelegant man because who could have thought of a book about a boy who his plain crashes into the canadian wilderness and do you think he survived the wilderness he does survive the wilderness submitted by peanut,positive
my boyfriend bought from the earth to the moon and since he is an astrophysics student i expected that he would have enjoyed finding about people s conceptions about going to the moon at that early time he however summed up the book by saying that it contained a lot of basic things didn t make much sense well from a layman s perspective i found from the earth to the moon engaging it goes into the technical aspects of going to the moon and involves a reasonable amount of logic physics and astronomy even from my scientifically deprived perspective a lot of things in the book didn t make much sense such as the actual method of getting to the moon but this doesn t really take away from the book it adds greatly to its appeal the book contained some bizarre bits of humour and its whimsical nature never bordered into the ridiculous i was kept wondering how much of this was actually going to work and what these poor souls were going to come up with next compared to twenty thousand leagues under the sea and even journey to the centre of the earth however from the earth to the moon is noticeably less imaginative verne uses everyday objects and ideas to make his ideas a reality and much unlike his other works doesn t stray far from the earthly some people may feel cheated by the predictable conclusion but all in all from the earth to the moon is a good read if you drop at the sight of f \( x \) y then this book is not for you because it involves some logical thinking centripetal forces and the like which may be hard to assimilate if you really know your physics theory then you may not appreciate the book either because of the theoretical meanderings that may have limited basis today if you like me are somewhere in the middle of these two extremes then from the earth to the moon is definitely worth your time,positive
i like the idea that michael lewis wrote this book article to defend a man whose coaching techniques are clearly out of style in todays world of my child this and my child that having said that i did not like this book 1 \) the writing was chopping and hard to follow at times i had to re read many sentences to understand lewis point 2 \) the story lacked the depth of lewis other wonderful books where s the who why what that lewis used to moneyball \( and others \) educational i wanted the story behind the story 3 \) who were all the pictures of i found them distracting i ll continue to read lewis books bu thope the next one is bette,negative
harvey e goldberg is one of the pioneering sociologists in the study of the jewish communities of north africa especially the libyan jewish community in this present work he brings to bear the experience and knowledge of a lifetime of study and practice as a jew to provide an overall historical anthropological view of the jewish life cycle he opens with a chapter on being jewish then considers birth circumcision naming he goes on to discuss rituals of education and then has a central chapter on marriage an especially innovative section is on pilgrimage and creating identities in this one he opens one of the central themes of the book the way the increased importance of the individual in jewish life and thought has led to more varied religious practice his chapter on death mourning and remembering also includes a consideration of communal remembrance this is not as might be expected his closing chapter as he adopts the traditional teaching which he is reminded of by one of his many interviewees and ends with something good his final chapter is on bonds of community and individual lives this book is extremely well written and a delight to read i especially enjoyed the instances where he brings in personal anecdote to illustrate and deepen a set of observations goldberg has a true command of traditional jewish religious sources and these texts form one real basis of his life but what is especially exciting is his reading the communal variations across time in response the religious and communal demands as one long familiar with much jewish tradition and ritual i was surprised again and again by new observations and insights anyone who loves jewish learning will love this work tremendously i cannot recommend it more highly,positive
this book is an excellent reference book for the serious ghost hunter paranormal investigator provides good case histories as well as ghost stories that can be used as examples on investigations,negative
well after i received the book i have to say i was quite disappointed because i am one of those people who gives great importance to presentation in the books after i read the reviews i thought i was going to get a book with lots of nice photographs and various nicely set tables it turned out that it was just like an encylopedia with lots of recipes and couple of boriiinggg pictures if you are a visual person like me who likes to read cookbooks when you go to bed dont buy it the other important thing was that many important ingredients were missing in the greek food that was presented,negative
amazing one or probably the most impressive paintor s book i have not easy subjects sometimes but anyway always beautiful,positive
this book shows in detail how much of the media has gone out of its way to attack the president and how many facts have been distorted in the process it also provides a rare look at what the president really does with his time and how much effort he puts into his work if you are looking for a book that labels president bush as a liar or a dummy this is not the book for you but it is a superb look at the events of the last year and a half including the election of 2004 don t be narrow minded i highly recommend it,positive
this is for sure a great book if you have the ability to concentrate for more than five minutes unlike the majority of the herd in mean people of today if your intrest lies in the substance of this book read some other review i m only going to tell you that the \( 1909 \) publication stinks the so called book is more like a oversized magizine and the print is about the size of a footnote in the bible,positive
no intellectual can afford to be unacquainted with the immortal john dewey and his experimental school who would dare criticize the education legend inseparably linked with the irreproachable rhetoric of progressivism i would dewey s conception of the child as learner assumes that the uneducated mind is essentially capable of directing its own knowledge by a spontaneous inquisitiveness stemming from nature study this he then expects to blossom into a more expanded consideration of the various academic subjects with the teacher merely facilitating transitions and answering the child s self posed questions the problems in dewey s model begin with his science fair meets museum meets playground meets lecture hall school design the model is untested on any large scale and the cost plus upkeep is prohibitively expensive classes are small and require several specialists and non reusable materials as if kids didn t have enough problems with the basic skills set already dewey would have them heavily involved in shop and home economics even more outrageous in dewey s model is the premise that we ought never force students to study what they do not like their own intellectual prejudices reign supreme and by implication teachers are discouraged from evaluating against solid standards experienced teachers know that kids can easily hide their shortcomings even when required to study their weak subjects and that remediation is hard to implement before they slip further behind how could dewey s recommendation to cater almost exclusively to the child s intrinsic likes not further disguise and exacerbate low performance deweyism of course like many other off the wall theories of education denies behaviorism when it refuses to acknowledge psychological patterns in man it depicts formulaic teaching and learning as fundamentally faulty and generalized curricula as harmful to student individuality nothing could less representative of the quality research conducted particularly project follow through the great skeleton in the student centered advocates closet i d personally like to see dewey s updated plan for seamlessly moving kids who come into class with their natural inquisitiveness programmed by tv rap music and other pop media into colonial american history calculations of hyperbolic asymptotes tennessee williams and the plus que parfait tense but of course such leaps of interest are unnecessary if we utterly throw out the old fashioned academic corpus along with the old fashioned school system 90 of students in high schools today report that they do not feel adequately challenged maybe the answer doesn t lie in yielding to children s lack of intellectual discipline but in tapping their potential to control that uninformed caprice dewey s progressivism relies upon the contradiction of allowing uneducated mind educate the teacher on its own education from the absurdity of it i can only conclude that sane people latch onto this school gedankenexperiment to maintain an escapist fantasy in light of dismally high drop out rates lowered standards and social discord but a radical solution is not necessarily synonymous with a good one,negative
