review	labels
first off let me state for the record that i only buy sony but i have to advise you against the purchase of the bean walkman i purchased one in march 2006 and returned it september 2006 as i had purchased replacement insurance and was able to return it because it broke it is hard to turn off and the usb port cover always pops open not to mention the headphones always pull out the fm receiver is hard tune in the daylight as the screen is invisiable save your self the hassel	negative
this is the best value you can get awesome picture with 10 000 1 contrast ratio my xbox 360 looks amazing with 1080i resolution definitely worth the money you would not be disappointed with this tv	positive
purchased a total of 20 of these i previously sold the american international brand sirius antenna but there was a temporary shortage in the market four of the twenty terk brand units were dead on installation sadly i thought terk was a quality brand my mistake	negative
if only other computer products were this easy to set up and use highly recommend this product	positive
i ve purchased and attempted to install three of these adapters one of them was on an older dell laptop installed without any problems at all and connected seamlessly to a linksys wrt54g router with wap encryption the problems really started showing when i tried to install the second and third adapters both on desktop computers running windows xp sp2 the software installation was a breeze but when i plugged in the adapter nothing happened connect to network which network scan who what it looks like this adapter has a very very short range and doesn t work very well a wall or two in between the routers it would see the router and connect to drop the connection and not find one but then it would find it again and on and off never really worked as expected on the desktops so i ve given up i ve had to disconnect them and reconnect them multiple times downloaded the updated software from belkin s site and still have connection issues with the desktops the laptop works fine as long as i don t take it one room away from the router avoid at all costs please i ve used other wireless devices with the same router that i m trying to connect and they work fine a few rooms away and all spend a few more dollars and get something worth the money spent spend less time troubleshooting and more time surfing good luck	negative
i dont recommend these for 1st person shooter gamers impossible to tell if enemy is in front or behind you probably ok if direction of sound is not important to you left and right work ok but not front rear for some reason my hp laptop earbuds work better	negative
i only have a couple of problems with this remote you have to keep pressing the buttons for dvd vcr audio sat etc to change the setting that sounds like i m complaining a lot and i am \( sue me ha ha \) the other is this i bought this as a replacement for a remote that quit working i can t teach it the functions that i need through the learn command since the orginal remote quit which kind of defeats the purpose of having a new remote i have one of those all in in one home theater units and the remote wouldn t allow me to set the vcr clock and local channels after a power outage other than that i have no problem with it	positive
i received a pleasent surprise the keyboard was shipped sooner than i expected arrived in perfect condition and works beautifully i will buy from this vendor again	positive
excellent product very ergonomic easy to set up and use wireless works great i would recommend this product	positive
this is the worst phone that anyone could ever buy there is constant static and clicking in the background making it hard to hear the person on the other end to make it worse it only has room for 10 programmable numbers and only two choices for ringtones both obnoxiou	negative
returned it wouldn t work with vista and a canon mp780 and it certainly won t work with mac os x clients \( note the product doesn t advertise support for mac \) why is it so difficult for manufacturers to create a wireless print server that works with multifunction printers	negative
i use print works cd dvd envelopes and was worried when i ordered this product that the envelopes wouldn t fit top up which is important for me because i label the tops of my envelops to make looking through them easier the envelopes are just a hair over 5 wide and they fit into these storage boxes perfectly there is just enough room on either side to make flipping through the dvds easy i ordered four of these and am glad i did i keep them on a shelf side by seide and the make a perfect card catalog type filing systemfor all my dvds i will most definately be ordering up more of these when i need more room these boxes are great if you use a 5 wide envelope rest assured that these boxes are just the right size to fit all your dvds	positive
pro compact enough to fit into a jacket pocket yet opens to a comfortable working size with full sized keys including a number row for those who do serious number entry to spreadsheets this is decidedly a deal maker over the stowaway keyboard which requires alt key combinations to access numbers and symbols the full size keys require no revamping of typing habits as does the miniaturized key spacing on the freedom keyboard to my knowledge there is no other folding bluetooth keyboard on the market at the time of this writing which has both full size keys and a number symbol row the bluetooth connection is clean lag free and accurate con the software for gaining a connection is a bit cumbersome requiring entry of a checkmark into a box with each use and then an access code on a second screen with each battery replacement \( see below \) flimsy locking mechanism not usable on a lap the manual tells us that a lock is provided to keep the opened keyboard flat while on your lap or on a non flat surface this lock is a single piece of wire about the thickness of an undone paperclip which travels 7 8 along the top of the board from the left half into the right even when locked the keyboard doesn t lay flat and with the center of the board hovering over the empty chasm between the user s legs held in place only by one thin piece of wire the two halves bend to an increasingly exaggerated v shape after any amount of light handed typing hp could have saved themselves the trouble of this useless bit of cosmetics a user must find a solid flat surface to type on such as a book and of course when sitting on a flat surface the lock isn t needed the manual correctly tells us that one reason to use a wireless keyboard is to enjoy the convenience of a wireless bluetooth connection up to 7 meters away from your pocketpc unfortunately the designers ignored this consideration when conceiving the non removable cradle a quick look at the freedom keyboard s pull out cradle offers hp a lesson in how to do it right the keyboard ships with no case as do most other portable keyboards with non rugged exteriors the attractive brushed metalic exterior of the folded case thereby scratches easily in a jacket pocket containing loose change or a set of keys it doesn t turn off yes you read that last bullet correctly you can t turn this thing off there s no power switch the button in the upper right corner of the keyboard is to establish and disengage the wireless connection between the software and the handheld it s not a power switch what this means is even when folded and not in use even when appearing to be dormant and even when the software shows that there s no bluetooth connection the keyboard is still eating your batteries the automatic sleep mode simply disables the wireless connection it does not power down the keyboard two weeks after putting in a fresh set of batteries and not using the keyboard you ll return to find them dead not the coolest way to walk into a meeting full of executives expecting you to take notes the only way to power down the keyboard is to open the battery cover and remove the batteries the battery cover need i add breaks easilly sound unbelievable go to the major websites dedicated to pocketpcs and do a search of their forums using the keywords bluetooth keyboard this is not a case of a know nothing customer who needs to read the manual the manual such as it is makes no mention of an absent power switch for the mobile user then in addition to the keyboard itself one need also travel with something stable to rest the board on to have something to prop the handheld against if distance is desired to carry the batteries separately and to re enter the access key into the software after reinserting those batteries although the folded board will fit easily into a jacket pocket the additional loose paraphernalia negates any usefulness of this mobile keyboard for the mobile user add to that the marred exterior and bent lock after minimal use the hp ipaq keyboard is worth perhaps 1 3 it s 100 retail price and then only if a consumer absolutely requires the full size keys and number row how hp ever expected anyone to sit still for this kind of idiocy eludes me all potential buyers of ipaq handhelds should take this keyboard as a reflection of what if any emphasis hp places on quality of design and the integrity of ipaq name it reflects also the degree of respect hp has for the intelligence of their customers one might easily forgive a negative design attribute like the non removable cradle or the parsimony of not including a case one might even forgive the useless locking mechanism but when hp is either too dumb to include an on off switch or they expect us to be so dumb to not notice or care then i must seriously doubt the usefulness of other products bearing the ipaq name if hp is content to offer this marginally useful toy to consumers for 100 then i cannot believe enough magic exists in the world to suddenly make them sharp enough to produce a sophisticated device like a pocketpc for 300 400 my next handheld upgrade i ll probably stay with fujitsu siemens loox \( i currently use a loox720 a truly excellent ppc \) or maybe go with a dell axim i won t even consider an ipaq the hp bluetooth keyboard is quite simply an offense to any consumer with even the vaguest and most forgiving sense of quality those at hp responsible for protecting public perception of the ipaq brand name should be truly ashamed of themselves	negative
this router has worked great for the past year we have 3 linux computers connected to dsl through it one pc is at the far end of the house we use two novatech powerline ethernet adapters to connect that pc to the netgear router through our home powerline wiring netgear and novatech work fine together with no dsl speed degredation the browser interface is easy to use the firewall features are easy enough for the inexpert user to understand the manual is good but i would prefer to have a hard copy	positive
this is a great drive for your money if you use mac windows and linux i use all of them and it works great i do wish that they had an 8 gig versions out but this one will do for now	positive
they totally misrepresent this product it does not work with macs i feel cheated and lied to by memorex shame on you	negative
i am so satisfied with this product that i had to come back and write a review on this it has good picture quality and sound quality is amazing battery lasts very long which is very very useful n important feature for portable players i love to watch movies on this and also love to connect this to my tv and watch on a big screen any place i go	positive
malfunctions 1 the port for connecting to a pc became loose and unreliable frequently disconnecting while i was trying to transfer music 2 the little knob stopped working properly it was no longer possible to fast forward 3 finally the screen cracked for me and no longer displayed anything design issues it would be nice to be able to access music by id3 tag \( i e artist genre song title \) it takes a long time to start up generally 20 seconds but up to 2 minutes if you just changed the music on it it s nice that you can delete music on the player without having to connect it to a computer for instance if you have it on shuffle and you come across something that you never want to hear again however the interface to do this was so inconvenient \( including audio playback stopping and long lag times \) that i rarely used this feature in practice the earbuds that come with it didn t stay in my ears well i bought new ones good things i loved the fact that it had an fm radio and a voice recorder \( the reasons that i bought it \) it s easy to access the hard drive from any computer without any software needed the large storage capacity proved fully necessary you can change playback modes with a single button press \( shuffle versus ordered all songs versus current folder only \) my basis for comparison i ve also owned a creative zen jukebox \( which i liked a lot but which i sold because i wanted the fm radio and voice recorder on the iaudio \) and currently a used fourth generation ipod which has been working well so far except for some occasional quirks	negative
bought this player for its size \( sports \) and its napster compatibility updated the firmware after having a rocky start but things seem a little more stable now also seemed to shut off in cold weather when outside for long periods \( around 0 degrees celsius \) odd behaviour but mostly ok now that we are in the spring teens again haven t found a case yet to protect from sweat interface is what i expected dead simple no complaints for the price	positive
the best at this price like the color and functions mine has latest longer than some comparable higher end models life saver when trying to keep a busy life organized great optional backlight feature	positive
i had great hope for this product it has mostly so far lived up to my expectations here are some caveats i was hoping for the ability to set up music catagories easy listening dinner music light jazz etc you have to cheat to do this and using the manual is daunting instead of using the artist as artist i used it as a catagory code ie making one artist light jazz etc this works but you do of course lose the artist registration ability so now i can select artist dinner music and then all discs and shuffle and the unit will play a track from one dinner music cd then shuffle to another track on another dinner music cd etc making a delightful mix of music that never is repeated exactly the same way i am still in the loading phase of coexistance with this machine so longetivty and flawlessness are not being reviewed here that remains to be seen the manual is purely awfull just dig in and try things that s the only way to get a handle on things hope this helps good luck	positive
i bought this mouse hoping to use it with my new hp dv2000 laptop with internal bluetooth i was excited about the instant view feature and the lazer percision however when i got the mouse connected it worked but no instant viewer turns out the instant viewer only works if you have the dongle pluged in but the reason i bought a bluetooth mouse was in order to avoid a dongle breaking off in the side of my laptop on top of all this the extra two buttons on the sides are awkwerd to press i have to contort my fingers in a arthritus inducing cramp to press them nothing like my old microsoft mouses cozy side button the middel mouse button also is annoyingly resistant to press in order to activate mouse button three which is set to activate the amazing instant viewer which is decent but useless without the dongle as far as lazer percision not too noticable my kingston rf lazer mouse seemed to preform better the only reason i gave it a 2 5 is the charger is nice the battery is good and it has a nice brushed aluminum finish which feels nice and cool against the palm this makes a decent desktop mouse if you use the dongle which they include the connectivity is good and the percision is nice not something i d recomend for a laptop user for the price overall subpar	negative
it s been over 19 days since my sandisk 512mb transflash card was shipped from emartbuy and i still have not received my order when i contacted emartcrap all they could tell me was that it had been shipped i am sure that flash card works great i just hope that i will receive it before it becomes obsolete avoid emartbuy at all cost don t settle for incompetency your are better off paying a higher price for better service correction any service	negative
i would like to believe that this hub works well but i wouldn t know i bought it to reduce clutter on my desk from all my devices hooking into my powermac i hooked up my printer ipod and digital camera and nothing happened i called targus and they said i needed an a c adaptor it doesn t come with one and doesn t say anything about one in the manual or instructions or their website they said i could get it at radio shack and gave me the info \( 5 volt 2 1 amp center positive \) i ve been to two radio shacks and online they don t carry it i m upset any advice	negative
i bought the 128mb card 8 9 mnths ago at first didnt notice it but the usable memory kept getting smaller finally it gave a error reading card message and stopped working customer service at viking was very very helpful and prompt they replaced the card is 7 days they also tried to retrieve some of the images that i had considered lost in the card and sent me a cd with the images on it i was impressed with the excellent support but not too impressed that the card died so early in its life would i buy it again yes but likely go for keeping a backup card on hand at all times as well	positive
the chip works just as advertised i have had no problems with it it was easily formatted to my kodak camera and it stores a huge amount of pictures and video either about 280 pictures or almost an hour of video great product i would recommend it for anyone looking for a lot of storage space for a good price	positive
i gave my son a garmin 60c for christmas last year tinkered with it for a couple of days before handing it over it worked well of course i wanted one for myself but cash is cash so i ve been putting it off \( side note i wanted to borrow it for a trip this past spring and when they went to get it it had been stolen from their car map pocket it seems these are high theft items keep em on a short leash \) my wife hadn t gotten me any big christmas gift so i told her i knew what i wanted and started shopping i debated between the explorist 500 and 600 chose the 600 with its altimeter and thermometer probably could have lived without them but hey it s christmas it came yesterday so i charged it a bit and then it had no trouble finding 4 satellites under my deciduous tree cover i had to go out to the street for the garmin to find satellites took it out for a spin today spot on navigation as i ran errands it tracked back almost to the exact spot i had marked for home though it had me driving down the wrong side of the street on that portion of my route that was a duplicate so it s off by a few feet \( maybe it still thinks it s in britain \) now why only 4 stars 1 \) the usb connector can attach to the unit either way there s no instructions anywhere to say which way it should go i called the 800 and spoke with someone \( in new delhi \) who had heard this a lot she told me what to do and the pc immediately recognized the gps file system as a removable disk drive as advertised i really find their website information near zero something as elementary as this should be covered on a website after the 3rd call eh 2 \) i bought the mapsend 3d topo software i am interested in elevations and it has detailed street maps but they re not routable if you want routable streets \( where the unit will route you along streets and not just a crow s flight direct path \) for following in a car then either you have to get both map products or choose it s rather frustrating and the sales information provided on amazon and the magellan sites does not make this critical lack very clear it tells you what you can do but not what you can t and there s no product comparison to see what the differences are on the mapsend topo box it says very clearly navteq roads and streets data like that found in the most expensive car navigation systems \( non routable \) er excuse me then it s not quite like that found in expensive car systems is it i concur with other reviewers who find the software selection verbiage \( on amazon and magellan \) more obfuscating than informative why can t someone create a simple comparison chart for all the various map packages	positive
i spent two days tried to have it formatted by my powerbook g4 and set up a wireless network to replace my microsoft wireless router no luck it is on the shelf ever since people at the genius bar in local apple store may be able to help but it is too much troubel to set up other routers with a pc you can easily hire some one to set it up for you at your home for a couple of hundred dollars not apple if you don t have time don t buy this product	negative
there is just one word to describe this product amazing i m full satisfied with it just buy it with 1mbytes \( mine is 512kbytes \) one last thing the battery lasts forever	positive
i purchased the 8gb creative zen v plus player during the first week in february i am returning it and this is why the package arrived from amazon i loaded up the software on my computer then hooked up the player through the usb cord i let it charge for 6 hours like the instructions state then i proceeded to load some of my music onto the player so after the music was loaded i disconnected the player from the usb cable and started to listen to the music the sound quality was good the player is easy to navigate in the menus etc the problem was about half the music i uploaded was not on the player i could see the folder and menu option for the artist or genre but the actual file was not there so i plugged the player back into the usb cord and pulled up the file location on the player through the computer the file was there and i could play it just fine through windows media player i tried to access it again through the player and it was not there then i accessed through the computer just fine all my songs all 4 500 of them are in mp3 format from 56kps for my audio books to 192kps for the songs i ripped from cd s the player just wouldn t read about half my songs there was really no rhyme or reason on whish songs it would recognize i would load an entire album of 15 songs and i could only play 6 or 7 tracks this happened with my entire music collection so i thought maybe the firmware was out of date so i uploaded all the updates from creative which did include a firmware update it did not solve the problem i then uploaded some of the same songs that would not play on the zen v plus onto my 3 year old rio and original ipod shuffle and they played just fine i was frustrated at this point so i called the creative customer service it is strange because they do not post the number for there company anywhere on there website and now i understand why they have the worst customer service tech department of any computer electronic company i have ever spoke with after three calls never speaking to someone who i could fully understand as english was definitely not a first language more like a 3rd or 4th language i arrived nowhere they kept telling me they were emailing document to me on how to resolve the problem no email ever came checked the junk folder and every other possible place so i tried a fourth call this guy basically called me stupid from what i could understand saying i can t believe you americans and then mumbled something in another language i asked for a supervisor he told me that he would escalate my call and someone would call me in 2 3 days then he hung up i was really amazed that a company would treat its customers in this nature they really have to respect for there customers and do not want to help them in any way so i am returning the creative zen v plus player and i also don t plan on buying anything from creative again by the way after all this the problem never was fixed also when doing research on this product i came across a couple articles and reviews that stated this player would play divx files this is not true this player will not play any files without being converted first i took an avi video that was 100mb and it converted it into a 1 2gb file the format they use is absolutely a waste of space if you want to upload an entire movie on mpeg or avi format it will end up taking the entire 8gb of space if not more i converted the movie cars for my son on a short road trip thinking i could have my music plus his movie i was wrong the movie took up 7 1gb after being converted i would not recommend this product to anyone as much as i don t like the ipod i would recommend it over the zen v plus because 1 it plays all my music 2 they have a customer service tech support that helps you and cares about its customers i hope this helps anyone looking at this player jeff	negative
i love this item we bought 2 cases for our sons before we left for vacation it can hang from the seats but they just held them on their lap or layed it on the couch in the van the boys arranged everything in the case so the battery even fits in it i was glad about that i d recommend this item	positive
i bought this mount for a philips 42 plasma tv the tv weighs probably about 100lbs i thought the price for it was ok but i don t know how much an average mount would cost and think the price i paid was pretty good compared to some other mounts the mount was put on our living room wall by a handy man because i didn t have a stud finder he was able to to put the mount on the wall very easily and the assembly was pretty basic the mount sits very well secured and the frame of the mount is very durable and strong which leaves me with a good sense that my investment is properly secured the 5o tilt function is very nice to have and is being used so the tv sits a little high but is aimed perfectly and adds a nice presentation to the house the room for the input cables is a little small and causes some cables to be bend a little close to the connector than i would like to see but haven t noticed any degradation in the signal none of the cables so far look damaged and will remain that way so its not of a concern i took the cables and made a 1 trunk of cables with the power cable and all and video inputs and it seamlessly hangs down the middle to a cabinet with all the accessories the tv sits very close to the wall which was a key characteristic of the project even with the 5o tilt i rate this item with 5 stars because it is very well made and very strong it also looks nice and stays well hidden its features with the 5o tilt work great and the locking bar makes removing the tv easy \( i had to take it off the wall to trunk the cables \) i am very very happy with it and would definitely recommend this product	positive
this item worked for a while but required fiddling \( unplugging and replugging repeatedly \) with the lighter socket each time i restarted my car eventually however it blew out the fuses in both my lighter sockets don t waste your money on this piece of crap	negative
i purchased this cable and the pins were weak and clumsy i could not even plug it in and one of the pins broke i threw it away it is a piece of junk	negative
i wanted to be able to shoot lots over several days without dragging a laptop with me through multiple airports i bought two and both worked fine right out of the box not the fastest card ever but certainly large storage for the price	positive
i went online to amazaon a site i trusted to locate an hd radio for my desk at work this was listed as an hd radio only after i received it opened it and plugged it in did i discover it is not an hd radio both the 3rd party vendor and amazon claim i have no right to a refund the fcc calls this fraud and my case is added to a couple of hundred across that nation	negative
one month in the wall and sounds like a expresso machine my car s engine sounds better don t waste your money i called sharp and they say is the fan great maybe i should remove it and use ice cubes	negative
this receiver puts out a lot of power it also has a bit of weight to it it comes with a microphone to automatically adjust it for optimal surround sound the remote take some getting used to but it is great how you can hook up a dvd player cd player radio and many other devices the display is nice you really have to read the manual before you start plugging away if you re a surround sound fan on a budget pick this up	positive
although these labels were functional i was disappointed as the paper is far thinner than for similar labels i had purchased previously and these tended to tear easily	negative
nice basic phone i ve used it happily for two years until the battery died what s the deal with the batteries on new cordless phones my 5 8ghz toshiba wonder died after less than 2 years while my trusty at t from mid 90s keeps on ticking	negative
if your a serious gamer and want the best quality money can buy like me i would highly suggest this product sounds are crystal clear and fiber optics is the next step up in technology my first question for you would be how much do you invest in your gaming once again if your like me the answer is a lot my next question would be how important is your audio experience you dont know what your missing out on until you actually experience the difference very happy with this product	positive
i am very unhappy with the product i received from tiger it was not what i wanted and to return it would cost me more than i paid for it the company charges tooooo many fees i am very unhappy now i have a product that i can t use or return	negative
first t5 lasted 6 months then just refused to start was replaced under warranty this one locked up after about 3 months was replaced again under warranty the third t5 lasted about 5 months it s now out of warranty and won t start or reset no i m not rough on my pdas none of them got even as much as a scratch each one looked like new when it broke the first 2 times palm told me the rom had failed i guess it s the same problem again but i m not spending 169 to get it swapped for another faulty t5 good bye palm out of the box i think it s a good pda so check those 4 and 5 star reviews to see how long the users have had their pdas before you buy	negative
cosmetically pleasing is about the only good thing you can say about this unit the included software does contain viruses the included software is a reminate of the late 80 s to early 90 s the tablet itself does not work under win2000 nor winxp under 98 second edition it stops responding quite frequetly and you have to unplug and plug the unit back in to get it to respond again this unit would be great if it came out 7 years ago you get what you pay for	negative
you will appreciate this product only if you don t have enough usb ports in my case i had plenty of ports but needed an extension cable which would help me in plugging the flash drives whithout bending down and plunging into the cave of wires \( i keep my cpu under the table \) the only complaint i have is the the wire lenght is not long enough overall good value for price	positive
what else do you need to know you plug in your pcs and a cable to your router and go i used a netgear hub for years replaced it with this linksys switch and my network speed improved immediately	positive
i bought this samsung model in september because of the superior picture and excellent glare reduction it went black the day before the super bowl it is now ncaa playoffs and it has not been repaired or replaced the service technician has tried 3 times to repair now having replaced every component i am finally on a replacement list with no eta the samsung customer service reps have been unhelpful and unconcerned the repair technician is the only person who has apologised and tried to push samsung with no success	negative
i purchased the transmitter because i don t have an aux input in my car the product works well i live in an area that is crowded with stations and the transmitter still provided a strong enough signal to override weak stations and provide near quality audio one review mentioned the sansa player won t fit in the transmitter with the silicon case on i use the silicon case to protect my player i took off the belt clip that comes with the case the player and case fits well enough in the transmitter	positive
same as everybody else i ordered mine a couple of days back and it hasn t shipped i want it	positive
i wish i had read the amazon reviews of this item before i paid 19 for it at an office supply store it may seem a bit trivial but the smell of this wrist pad was a deal breaker it s unfortunate too because everything else about it is perfect the color the comfortable gel support and soft fabric and the size \( it runs the length of my mac keyboard and provides support when i use my mouse \) but the smell a piercing toxic smell that does not go away it doesn t matter if i spend five minutes or five hours in front of my computer i still smell the synthetic backing of the wrist pad and it s made it impossible for me to work i finally had to get rid of it	negative
i got the griffin itrip to enjoy my ipod in my car and then i had to get a belkin tunebase for ipod mini with the short battery life that is further aggravated when using the itrip the tunebase keeps my ipod charged so that i don t have to plug it into my computer s usb port every night after work	positive
this product is good i haven t seen any issues with this so far	positive
this router has to be one of the worst made products on the market and has the poor customer service this router was defective out of the box took 3 weeks of communication with linksys s customer service before i finally just returned it and build my own router with the same functions	negative
the worst customer service i have ever experienced the lady who alledged to be the customer service supervisor said you got it cheaper than other brands what else do you expect viking cheats so what	negative
la instalaci n del producto fue bastante simple la configuracion y operacion tambien los son solo he observado un problema con el control remoto en ocasiones deja de funcionar no controla el volumen ni cambia los caneles de cable solo despues de oprimir el boton de apagado y luego de vilver a activarlo es que regresa la funcionalidad de los botones de control de volumen y selector de canales otra observacion en el funcionamiento es que al seleccionar en forma progresiva canales estos saltan al siguiente	positive
i am glad i purchased my cardscan 700 but there are some significant unfortunate missed opportunities and because of that some important functions cannot be done at all my impression is that this is the best product on the market due to its scanning properties which are quite good there are some serious deficiencies though in the rest of the software which would be nice to have fixed and which in some cases render the device somewhat useless since the output cannot be transferred to a useful place pros it does a pretty good job of scanning the algorithm is well developed and is actually quite impressive even cards that catch and rotate as they go through producing a funny smeared image have some of their contents scanned correctly the superiority of this recognition software is the strong point of this product there is also an ok database management product that one can use to maintain and look up cards operationally the product is especially nice i can just sit there feeding cards in and typing carriage return after each one glancing at the screen to catch errors the card image is retained in the record in the cardscan database which is important cons 1 \) the exit path has places that cards can hang up and they can catch as they go through this happens fairly often unless the card is new and flat so part of the operation is to try to prevent that by straightening out bent corners ahead of time and by adding a little force keep the card from catching and rotating as one corner goes forward and the other is stuck quite needless if the exit path was smooth and continuous this wouldn t happen the problem is in the rear of the plastic case 2 \) although the product retains the image of the business card there s no way to pass that through to outlook or export it to any other format this is very unfortunate i could laboriously do that by hand by cutting and pasting each one except that cardscan software does not permit copy paste functions on the image why not it s easy to implement 3 \) every time i start the program it harasses me about registering even though i ve been specific that i do not wish to it also harasses me about logging in the online backup facility even though i ve asked it not to do that it therefore ignores the user wishes 4 \) the data exchange function allows only extremely crude export to a file in a simple text or csv format there is no way to create an outlook format pst file which would simplify importing and allow for the future option of including an image outlook can hold an image in the comment section of the record but apparently cardscan folks aren t even close to thinking about this 5 \) if i indicate that a data export for a file is destined for outlook the field names are not set up correctly so unless i do some heavy editing of field names nothing much other than the contact name gets across if i export directly to the running outlook program it isn t perfect but it s close enough to be usable why did cardscan get one right and not the other in neither case can i send the card image over 6 \) i was forced to install microsoft net software even though i intended to do all my exports via files i didn t get a choice if i didn t install net the installer stopped and exited without installing any cardscan software	negative
after having installed the unit for 43 days the suction cup snapped off the plastic mounting this was a spantaneous break while driving sending the unit flying very dangerous tomtom would not replace the unit as the claim that paart is warranted only for 3 weeks buyer beware see the tomtom forum for description and picture and other links to the base issue	negative
i don t even use it anymore didn t think it was that great i got a gel rest from fellows a lot better	negative
very pleased with the high capacity cartridge with my epson stylus cx6600 compatibles do not compare	positive
when it comes to ink for my r1800 photo printer i am concerned with the quality of the images i print the epson matte black ultrachrome hi gloss ink cartridge provides superior resistance to water fading and smudging it is important to me that my prints are of high quality so i don t attempt to use the cheaper compatible ink cartridges the color can be duplicated but all inks are not created equal third party options may produce a good print initially but may not hold up or last as long pros provides superior resistance to water fading and smudging cons pric	positive
great product very pleased with my decision to get this over the 100 so i could replace my alarm clock set it up just for the counties near me and turned off all the alerts i was not interested in	positive
memorex jewel case arrived with many cases broken the tkd is has probably thicker and more duarabl	negative
after 3 days of having this controller it already started to have problems the docking station would not pick up charges from the battery anymore making my controller useless for the amount of money i spent i am very disappointed	negative
it works very well it s nice to be able to listen to cd s in my car without getting a whole new stereo system installed my only problem is that the cd player will turn off every once in a while when the power cord is bent this happens rarely but it s enough to be a little annoying other than that it s a very nice product no skipping easy to use and a fair price	positive
very nice player hdmi works perfectly and the 6 disc changer is handy blue light lets you see the disc s and looks very cool 1080i with upscaling on all my dvds	positive
i m not the most gadget inclined person and this was given to me as a gift because it was easy to install and use but i have to say i ve had a lot of frustration with this device because the gain for the mic input is tweaked out it s either off or on but there s not much gradation between the two in fact i get almost no gain at all until i reach almost the 3 00 position on the dial and then it s a lot and my vocals tend to clip out with the slightest volume variation it basically keeps me locked into soft close singing and a girl can t do that all the time other than that i haven t had any problems but that one almost renders it useless i don t know if there s something more reliable \( and sane \) out there but if there is go for that instead even if it costs more why spend money on something that doesn t work	negative
length of ownership 8 weeks this puppy really reaches out my laptop s internal intel pro wireless sees about 6 networks but with the hawking dish a typical haul is 20 networks thanks to some friendly neighbors i ve said goodbye to my paid isp and now enjoy casual and free internet connections and until metrofi completes its set up of free city wide wifi i ll get by with that thanks to this neat hawking device unless i need the next and more expensive step up for such wifi booster devices i hope the hawking dish proves durable after all it s been just 2 months of ownership so far albeit good ones note for me this device has not seemed very directional in that it will pick up off beam signals fairly well also placement by a window will help your reception	positive
i bought these discs at compusa because i needed a few before i got the ones i ordered online well i just wated a good 25 bucks because out of 5 discs i got one that burned good not much bang for the buck i have burned many discs but never memorex usually verbatim or ridata or mam very disgruntled with these discs making coasters maybe my burners don t like them but whatever the case i won t buy them ever again i thought memorex made good products	negative
cosmetically pleasing is about the only good thing you can say about this unit the included software does contain viruses the included software is a reminate of the late 80 s to early 90 s the tablet itself does not work under win2000 nor winxp under 98 second edition it stops responding quite frequetly and you have to unplug and plug the unit back in to get it to respond again this unit would be great if it came out 7 years ago you get what you pay for	negative
when we initially pulled this out the box i was excited becaue it was crafted so well real wood and excellent craftsmanship however the sound absolutely sucks it sounds like elmo s toy piano or even worse i thought it was just the fact that the piano was sitting flat on the floor \( i hadn t installed the legs yet \) and the sound was just off by the time i got everything assembled the disappointment settled in even deeper this piano was not worth the price i paid for it by any stretch of the imagination i realize this is a toy and not an instrument but again for the money you d expect a better sounding product an added note my daughter loves banging on it	positive
i used this maybe 4 times when the in stopped functioning but it mysteriously would work in reverse i wish i read other people s reviews on this before i bought it horrible waste of money	negative
