review,labels
this book is very revealing to the reader of the special aspect of being a christian which is being a dispenser as well as a receiver of grace so much of the christianity portrayed today is the exact opposite we see more often the christian faith portrayed as a religious form political arm and unloving attitude this book is a real insight into the christian faith of how to be a true follower of christ who cared so much about individuals especially those who were not self righteous but fallen and in need of grace to restore their lives,positive
david fromkin s peace to end all peace is simultaneously a comprehensive and very flawed work many of the reasons for it being one can be found in the other fromkin attempts to examine how the modern middle east \( extending as far as afghanistan and some sections of central asia \) was created during and after the first world war obviously in order to do this the fall of the ottoman empire in that war must be considered this is where fromkin s unusual methodology comes into play focusing on the european political machinations to resolve the eastern question in their favour the sorry tale becomes one more of churchill and te lawrence than of the arabs and turks who were also involved in the process admittedly it was the europeans who wielded the whip hand in deciding just where the borders were to be drawn but reducing key figures such as the cup triumvirate in the dying ottoman empire \( and kemal ataturk in turkey immediately thereafter \) to the status of supporting players ultimately skews the focus of the book too much never let it be said that this is a simple story to retell a complex web of national and personal political interests in both europe and the middle east combined to make the region what it is today and any study of all of these will be faced with the need for convoluted explanations the problem that fromkin has however is that he does not make these very well at all the story is told in a roughly chronological manner which means that we jump from place to place and meet a bewildering array of characters ultimately the only real result is confusion on the part of the reader who is constantly flipping backwards to see who the latest figure to make an appearance actually is additionally fromkin frequently confuses his readers with references to geographical features which are not well shown on the maps provided indeed one map \( showing enver pasha s advance on baku and his campaigns in central asia \) is laughable in the extreme the legend explains that the direction of the arrows is the direction of the various advances which would be significantly more useful were the arrows in fact arrows and not equilateral triagles where fromkin does well however is in his use of purely european sources it is perhaps unusual to say this of a book intending to tell the story of the modern middle east but i have considerable doubts about the depth of his research into the middle eastern aspects of the events in question in terms of europe however his research seems to cover the major bases of exactly what the key figures believed and did ultimately a peace to end all peace is a difficult and not particularly rewarding work a diplomatic history of europe during the great war can be written much better than this and a history of the development of the middle east following that conflict already has been \( the chapters in margaret attwood s the peacemakers or william cleveland s modern middle east both easily outshine this \),negative
the author makes a couple of valuable points first any long term investment strategy has to take into account the existence of recurrent secular \( i e indefinitely long \) bear markets most leading investment advisors recommend a buy and hold strategy but this only works during predominately bull market periods most studies of successful investment strategies are biased towards the recent 1982 1999 bull market which is anomalous in historical terms the author uses a plethora of graphs and charts to prove that buy and hold doesn t always provide the best returns obviously then it s better to pull out during the bear markets but that s easier said than done the author provides a very complete analysis of the characteristics of bear markets including p e ratio interest and inflation rates and gdp the problem is that those characteristics don t always correlate with market performance for example this book was written in 2004 and the author predicted a bear market well if you heeded his advice you would have missed the bull market of 2004 2005 and early 2006 especially in small mid caps and foreign stocks even with high p e ratios a bull market can continue for several years witness the late 90s it s virtually impossible to time the market even if you monitor the major stock indexes on a daily basis there is so much volatility on a daily weekly monthly and yearly basis that s it s impossible to know when the market has switched directions by the time that it is apparent it s too late to profit even in the midst of great bull markets there might be week month or even year long downturns the author says nothing about individual stock picking beyond a general value approach the book is all about big picture long term trends another problem is that the author s predictions are based on his analysis of market trends going back to 1900 but the market \( and economy \) is a different beast now that it was in the 40s 50s 60s and 70s as they say past performance does not predict future returns the investment advice provided here is not useful he suggests a portfolio of hedge funds ignoring the fact that most hedge funds require a minimum deposit of 500k he also recommends a bond ladder an approach which can be easily replicated with a good bond mutual fund and frequent rebalancing of your portfolio asset allocations i don t need to spend 25 and five hours reading to learn that one thing i did learn from this book is the impact of volatility which is often ignored in investment strategy recommendations volatility cuts into returns in ways that most studies do not account for most studies just average the returns across years but that doesn t reflect real returns let s say you invest 100k into a stock that returns 35 the first year and 15 the second your average return should be 10 a year right wrong at the end of the first year you have 135k minus 15 the second year leaves you with 115k total equal to 7 a year compounded if you had received 10 a year compounded your final total would be over 121k that s 6k difference in just 2 years and the volatility costs add up the book is very poorly written plodding sooooo boring with tons of repetition just as an example the graph showing the y curve relationship between p e ratio and inflation is repeated no less than 3 times,negative
not a great deal of new insight here i did learn a bit more than i knew however about meade s failure to pursue at gettysburg mr boritt is the editor and author of one essay other essays are by four historians stephen w sears mark e neely jr michael fellman and john y simon \( alan j jacob,negative
a 600 pages tour of flash mx buttons and menus with just a couple ridiculously elementary tutorials thrown in makes me think of somone who had to write a flash book and has never done anything with it but figure out how the user interface works you won t find anything useful in here that is about creating something with flash as for me i am never gonna buy a book from this author again and i am probably also ditching the whole savvy line as well,negative
i love judith mcnaught s work her historicals are stellar one of kind novels that pull at your heart strings in my opinion all of her historicals are winners some of her contemporary works are fabulous as well perfect and paradise to name a few there are other contemporary flops though \( remember when triumphant heart etc \) every breath you take was such a disappointment the plot character development and writing was not up to par i found it very hard to believe that a couple could fall in love in 2 days be separated for two years and then fall back in love instantly upon meeting again it was really forced someone mentioned it was amatuerish and i have to agree i think anyone could have written this novel i understand that the book was rushed and to tell you the truth it reads like a novel that was written in a mad dash i love judith but this book was just terrible,negative
i generally like elmore leonard this is the twelfth book of his i ve read ranging from his detroit crime capers to his l a set chili palmer stuff to some of his westerns other than the terrible be cool this is probably my least favorite of his books so far set in the years between the end of world war i and 1934 the story follows carlos carl webster from boyhood to manhood as the son of a wealthy pecan farmer rises to became a hotshot u s marshall the story takes place in the dusty midwest mainly around tulsa and oklahoma city as carl faces off with various wanna be desperados seeking to make a name for themselves carl is a somewhat vain cocky lawman with a keen sense of what kind of quote will get him in the papers his main foe is the son of a wealthy oil man a no account young man who has everything he needs but whose selfish nature and appetite for stirring things up leads him into carl s path mixed into this are kinds of period details from prohibition to will rogers shows to klansmen vigilantes to true detective writers to striking miners to mentions of various real life bank robbers pretty boy floyd john dillinger and bonnie and clyde barrow despite all this background detail the story itself failed to engage me there are none of the clever twists and turns that characterize leonard s best work there s a good guy a bad guy and an inextricable outcome whose resolution is surprisingly undramatic in fact about halfway through the book i realized that the real story wasn t going to kick in i was in it and unlike many leonard books the supporting cast of characters isn t particularly memorable even leonard s trademark strong dialogue is mostly missing subsumed by his attempt to stick to period speech ultimately one gets the feeling that leonard was most interested in capturing the vibe of the period and perhaps didn t spend nearly the same amount of effort on the actual story that said the depression and its effects are surprisingly absent from the story given the time and place all in all unless you re really really into the whole 30s gangster thing not worth the time,negative
as other reviewers have stated ludlum passed away at the time of the publication of this novel unfortunately we may never know what other voice has been mingled with ludlum s to complete this tale honestly speaking i believe this to be the case because the story is actually better than i have come to expect from ludlum no disrespect intended but i feel this work is actually above his standard there is certainly a few moments of unbelievable plotting and characterization but who cares when the ride is such a rip at first you think you re reading a typical espionage thriller and eventually come to realize it s more than that much more for new world order conspiracy fans you re in for a treat ludlum et al s take on an old plot is so fresh and intrigueing you are left speechless i ll just say this if you have ever wondered if the nazi s survived wwii you will really wonder after reading the sigma protocol god help us if there s any truth to this plot,positive
this is a cute tale of of young girl fantasizing about an adventurous and unfettered life not a bitter anti marriage tirade her suiters are symbols of adult responsibility which she will ultimately grow into in the meantime she is having a good time the story is funny the illustrations lively and colorful,positive
i ve been doing game dev for a number of years now and it s like a breath of fresh air to come upon a book like this clearly written well organized and a breeze to read through my thanks goes out to each and every one of the authors who contributed to this invaluable tome i d give this thing six stars if i could you will not regret buying this book,positive
after reading the delightful charlie and the chocolate factory this sequel was an absolute let down the novel begins with the great glass elevator breaking through the ceiling of charlie s \( formerly wonka s \) chocolate factory and rocketing into orbit around the earth while beyond the reaches of earth s atmosphere our heroes charlie grandpa joe and mr wonka must deal with the malleable and voracious vermicious knids \( pronounced k nids \) aliens which resemble unfrighteningly hostile figs or turds with eyes far worse than these beasties though are the insufferable old folks whose twenty year stint in their shared bed has made them less than useless charlie joe and wonka with no help from charlie s folks or other grandparents save themselves and a us spacecraft from the clutches of the knids and return to the chocolate factory where the old timers stupidly overdose on youth pills returning them to infancy or beyond charlie and wonka race around trying to help these ancient parasites who respond to this assistance with the thanklessness the reader comes to expect from these oldsters at the end of the novel the geriatric brigade finally leaves the bed when they have a chance to meet the president in short these three are the most tedious spiteful unredeemable characters i ve come across in children s literature and i hoped that they would be eaten by the knids or the gnoolies or even the oompa loompas as i read this book as it is they \( unlike the awful kids in the chocolate factory \) learn no lessons and persist in their curmudgeonly parasitism from the first page to the last their presence throughout the novel rendered it a chore rather than a joy to read,negative
the four tales in this collection are beautifully composed they are art not just stories each story is deep in its unique complexities each one has plots and subplots and paints an impeccable image of the story upon the reader s mind and when i look back upon the book as a whole upon the adventurous stories the excitement and emotion that the author presents so exquisitely i can t help but be extremely impressed,positive
it seems as if it is impossible for a s byatt to write a bad or even a mediocre story after this novel she is one of my new absolute favorites and i have vowed to read everything this amazing author has written i began to read the virgin in the garden and could not put it down i was enraptured by the beautiful descriptions of the two contrasting elizabethian ages and the characters frederica has to be one of the most despicable and yet intriguing literary characters in years my breath was also taken away by the story of marcus potter a haunting amazing character that will stay with you for days the way byatt writes she transports you to 1950s england and the lives of the potters i felt as if i knew these characters like family and could almost sit down to lunch with them by the end of the book her style timing and subtle metaphors of passion and life are irresistible and amazing this is truly a writer who will stand the test of time to become an icon in the likes of the brontes jane austen and kate chopin i cannot wait to share this book with everyone i know highly highly reccomended go to the bookstore or your local library ignore the new glossy bestsellers that try and cheat you out of your money and instead pick up this gorgeous powerful read that new authors cannot hold a candle to,positive
this book is more of an advertisement for scoblete s other books his writing buddies other books and his golden touch craps siminar this book gives no mention of how the reader can acomplish dice control which is the reason i bought this book the book is rather a collection of stories scoblete tells of people he met playing craps but he forgets to tell how to play craps it would not surprise me at all if the characters in the book are made up especially the captain the authors ultimate craps hero i couldn t even finish this book it was boring and repeated the same type of uninteresting stories all the way through and left the reader with no knowledge gained if you are interested in a good casino book i recomend something by avery cardoza or a book published by his company,negative
here s a good litmus test to show how good a book like breathing lessons is nothing extraordinary happens and yet i did not want to put the book down there are no conspiracies to rule the world or cover up some dark secret there are no car chases explosions sex scenes \( barely even any kissing \) or exotic locations no one changes or has an epiphany almost nothing happens maggie and ira go to a funeral and when they come back they try to reunite their son and former daughter in law but nothing changes at all to the average reader this book probably would seem really dull heck if someone told me the plot of this book i d think it was really dull too but i didn t want to put it down the reason is that maggie and ira are so well drawn and so familiar to me that they seem like people i know or could know i think i could go to the supermarket and run into maggie and ira that s how real they seemed to me i suppose ther reason is that tyler allows me as the reader to know just about everything regarding these two characters and their two personalities just come through so transparently in the story that they don t seem like characters acting their parts they seem like real people because of this even though very little happens to maggie or ira and even though neither of them changes by the end of the book i cared so much about them that i wanted to keep reading right through the end so i breezed through the novel in a few days in all honesty what i really appreciate about this book is that it seemingly disproves almost everything i ve ever read about how to write a book this is purely a character driven novel with very little plot except for the death of maggie s friend s husband that gets the ball rolling everything else seems to happen so naturally as an extension of maggie s personality more than any artificially generated plot twists it s hard for me to find any real faults with this book except for the lengthy flashback near the end that perhaps goes on too long some people may call this boring or dull but i would call it purely exceptional i loved this book and highly recommend it,positive
a lot of very useful info in a small book i m less than half the way through and i ve already learned enough to make it worth the investment to me the chapter on using tables was just what i needed i would recommend this book to other beginners who are still trying to make sense of it all,positive
the daughter of a prominent boston doctor is dead apparently from a botched abortion \( which was illegal in the late 60 s \) dr john berry s friend art lee is in jail for the crime which he says he didn t commit so dr berry sets out to prove his friend s innocence and runs into cover ups and lots of secrets but there are many doubts such as was the girl really pregnant and did dr lee actually perform the surgery and why is dr berry so interested in finding the culprit for michael crichton s first novel it s not bad but nowhere near as good as some later ones the plot is marginally interesting but it was hard to keep characters straight and the dialog didn t sound very natural dr berry \( who just takes the whole work week off to investigate \) talks more like a cheesy private eye than a doctor also annoying was the use of footnotes and endnotes to explain various medical terms and concepts nice to know but annoying to look up,negative
the book is complete brand new and i got it very quickly after the order even with the free shipping service in addition the price is pretty good for the book with such a good condition,positive
this book serves the purpose of listing all available moves for the preset roster and shows all available storylines in the game that s about it no instruction on create a wrestler or for that matter create anything in fact the previous two items i listed \( moves and storylines \) are pretty much the only content in this book i don t know maybe i m spoiled by prima and the good job they do writing for pc games they just could have included a lot more content that s all you could have found any old faq in 30 seconds of search engine poking,negative
i really enjoyed this book as i do all of her tamara hayle mysteries i wasn t really surprised with the ending but i still enjoyed it and recommend that you read it i m ready for the next tamara hayle installment i hope basil is in the next one,positive
if you have kids or grandkids who think about politics like sf give them this book it was one of the many heinlein works that helped me grow up it is the best most important of his for kids novels i ment to give it 5 stars,negative
i am not going to repeat other reviewers discussion of the lack of character development my issue is with the lack of basic research one incident has hawke s zodiac being fired upon by a french patrol boat s missile bell uses the harpoon missile as the weapon the french have their own very effective ship to ship missile in the exocet very unlikely that the french would use an american made harpoon later in the novel hawke is taking off from a carrier deck in the latest vtol aircraft the f 35 the catapult fails and hawke is put in grave danger my problem this is a vtol aircraft which the author goes to great lengths to mention and describe why would there be a cat shot at all vtols are designed for vertical takeoff and then transistion into level flight which again the author describes also this scene has nothing to do with the story just another saturday cliff hanger episode this is my second attempt at a ted bell novel assasin being the first there are too many other writers out there than give a sense of believability for me to waste my time on this type of thriller i believe the author has the ability to create a very good novel i wish he would cast aside the unbelievable and go with something a little more creditable,negative
the information contained within this book was extremely out of date with a strong emphasis on steroids it is a shame there are not more current and useful books for pet owner out there on this widespread problem,negative
this is a good book but most are under the impression that einstein actually created the content of the book einstein actually compiled the physics theories of the latest german and italian physicists and wrote it as his entire theory for instance e mc 2 was not created by einstein as so many people people an italian physicist came up with it if you don t believe me check any encyclopedia einstein suceeded in taking everyone s work and compiling it this was helpful to the world of physics unfortunately this stuff is outdated and autodynamics has disproven many things that einstein says in this book when it came out it was already outdated this was published in the 60s autodynamics disproved what is in this book in the 40s \( 45 i believe \) if this was published in the 20s or even the 30s it would have been a good book,negative
will somebody please tell me what the appeal is yes i know it s a classic but it s a really really boring classic the prequel to charlotte bronte s jane eyre is the story of bertha mason s childhood whose literary conceit is to tell us why bertha went nuts it s also a didactic dinosaur relic of the 1960s that traces the source of her madness to the fact that they didn t like little french girls in jamaica racism sexism and classism drove bertha round the bend there i ve saved you the trouble of reading it now re read jane eyre instead,negative
the end of democracy \( 2003 \) is the best answer to this theory,negative
i am a big catherine coulter fan but this book is awful you can skip all the soap scenes a waste of space much of the dialouge made no sense and the characters were very flat don t waste the 6 borrow from the library if you want to read,negative
if your looking to increase your personal level of joy and harmony in life implement the teachings of the 3 frames in this book manny padro salt lake city uta,positive
what a great book i have been turned off to religion due to the negativeness that surrounds it watching joel osteen on tv and reading this book makes me love god even more when i think back on my life i have truly had many blessings and i no longer need to feel guilty for accepting god s blessings god has always been about love hope faith and greatness he has never been about hatred prejudice or guilt,positive
as a social worker in private psychotherapy practice i find that sometimes the work can be isolating and at times i question whether i should make more of an effort to consider the latest trends in psychotherapy mary pipher affirms that the classic skills that make a good therapist such as compassion empathy listening skills reframing and the ability to induce a sense of calm are timeless furthermore even if i wasn t a therapist i think i would still devour this book because her writing is a pleasure to read i highly recommend it for anyone just starting their career in therapy or those who have been in the field for decades this book is bound to become a classic,positive
i was a philosophy major in college and i hated this book but then again the whole nambla fic genre really doesn t do it for me i m sure some literary aesthetes are going to pick this review apart good for them i m incredibly well read and thought this one was just a tepid bore save your time read some dostoevsky some dickens some milton \( \),negative
i love fairy tales i was so excited to see the author of beauty had another retelling spindles end has me very confused i am plugging through it and hope when i am done with it a second time i can give it more stars i would not recommend it for younger readers,negative
shakespeare s life is frustratingly beyond our sight aside from the plays \( which in many cases come down to us in different versions \) we have a slim scattering of legal documents marriage and birth records and vague secondary accounts as the world s preeminent shakespeare scholar greenblatt has managed to assemble all these sources and with a healthy dose of conjecture arrive at something resembling a biography of the world s greatest dramatist more than that though this work is a biography of the age in which shakespeare lived and wrote elizabethan and jacobian london and how the major events of this time affected shakespeare s plays for example the writing of king lear may have been encouraged by a trial in 1603 in which two sisters tried to have their father declared insane so they could take control of his wealth and estate while the youngest daughter \( named cordell \) tried to stop them a story uncannily similar to what is considered to be the bard s greatest tragedy what impressed me the most about this biography is how ordinary shakespeare seemingly was he didn t seem pretentious or snobbish as some people envision him he was born to a humble family and lived frugally despite dying a rather wealthy man although greenblatt s writing is clear and accessible he makes the assumption that you have already read shakespeare s plays or at least are very familiar with them i have read about two thirds of them and felt a little behind when he discussed plays i hadn t read so if you haven t read more than say ten of his plays the major ones you need to crack open the norton shakespeare \( of which greenblatt is the editor in chief \) before you approach will in the world,positive
a little less psycho babble and a bit more logistical information would have suited me better ms cantrell spends the majority of the book being a relationship marriage counselor and though it s true issues become larger in smaller spaces there are more issues for women cruisers than just their relationship dynamics as i said practical logistical information would have suited me better,negative
decadent stories to warm you up on a cold winters night just the right amount of comedy and sexiness blended together for the right recipe for love warm and soothing sweet and sensual these luxurious love stories will melt your cares away and fulfill your most delectable dreams the quote on the back of the book hits the mark these stories all share a love of chocolate and chemistry although the stories may seem short and rushed at times we must remember it is an anthology and many feel that way each story is a nice little break from the ordinary hope you enjoy this book as much as i did lori foster and suzanne forster deliver their best as always,positive
this books offers information that will eliminate a lot of unnecessary headache and rejection for writers who are currently published and those looking to break into the freelance field the tips and examples are great and there are many resources for those who want to get published in my opinion it s essential for making the most of your writing career,positive
i read this book several months ago and i still can t shake the feeling of having read a very very good book the effect of yourcenar s words still lingers the text is an imagined valedictory letter or speech from emperor hadrian to his successor the emperor himself is dying and faces a world that he is about to leave behind he recalls his life from being a young boy in his native spain to his ascension to the highest public post imaginable that of emperor of rome just as his professional career was incredible so is the generosity and candidness of his confession there is seemingly no secret nook left untouched from his personal life in the end having cast that final weight his conscience from off his shoulders the emperor is at last able to turn away from one world and face another that of the gods,positive
this was one of my first books to really read through i fell in love with it at once and i couldn t stop reading it it is brilliant writing you can easily imagine everything dahl writes as fact i will always hold roald dahl in my heart as the person who set my reading heart on fire and i have been an avid reader ever since i still pull this book off the shelf and read it every couple of years i am 21 and i still am enthralled with it i now look for other books that he has written and still love his stuff i will always be a fan and you should be too starting with this one a great book for all ages,positive
the author keeps referring to the lds church as a cult by definition a cult is a religion or religious sect generally considered to be extremist or false with its followers often living in an unconventional manner under the guidance of an authoritarian charismatic leader in christ s day many would have considered his movement \( christianity \) a cult by definition and now it s the largest religious form of worship in the world so let mormons do their thing there s upwards of 12 000 000 of them now so i guess they re not a cult anymore,negative
if you have this book keep using it for the review only but not for the tests i suggest use 15 tests of meylani for the practice,negative
updike failed to hold my attention throughout the story both because of its utter lack of suspense in any dimension and the inconsistencies in his character development as other have stated you know from page one that the final page will involve an arab a truck and a bomb the lack of anticpation must therefore be compensated for by something else perhaps excellent writing interesting character development or original insights updike fails to deliver on all three counts one particularly slipshod literary technique updike uses is the phrasing he gives the title character ahmad when ahmad speaks it is in the voice of an intelligent thoughtful foreigner his phrasing captures very well the cadence vocabulary and grammar of a well spoken non native speaker of english curiously ahmad is an american raised in new jersey by a thoroughly american mother so what influences created this stilted phrasing updike is trying to somehow comvince us that a jersey teenager speaks like a pakistani or egyptian immigrant there is no need for the technique and its inconsistency with the character s life is grating updike also relies heavily on ethnic religious stereotypes sterotypes often have some basis in fact but generally make for uninteresting literature however in updike s case the stereotypes make little sense at all for instance a high school counselor s entire personality is attributed to his jewishness both by himself and by others who opine on his personality this is particularly curious given that the man was not raised as a jew and in fact his family had rather adamently turned away from the religion two generations earlier so where does all the jewsih influence come from likewise ahmad s mother s personality is often linked to her irish heritage yet there is no evidence whatsoever that her irish background \( which could have been many generations ago \) has influenced her one bit the reader is left once again to wonder what motivates the stereotype other than simply poor writing and careless character development another out of place literay technique involves the inclusion of fairly lengthy passages from the korna in arabic obviously few western readers will understand arabic and it seems meerely pretensious for updike to include the original language rather than paraphrasing or translating the passages what comes across is an attempt by the autohr to show he has done his research if that is truly the point then the reader must wonder why the passages are reproduced in western script rather than arabic script after all the koran is not written with western phonetics in mind ultimately the book leaves one wondering why such a lightweight poorly constructed piece was released by such a skilled author,negative
when someone goes to the time and effort to expose the watertower bible company and death brokers they get five stars from me america is overflowing with former jehovah s witnesses that are now living shattered lives so the more such books there are saturating the market the more likely it is someone will read just the right book that will keep them from getting involved in this end of the world death cult or help a poor suffering jw find their way out david reed thank you for both of your fine books may they be read far and wide and in between read i was a teenage jehovah s witness and jehovah unmasked for two of the wildest rides ever,positive
let me just say from the start i worship at the alter of richard meier i absolutely love his work it s so clean and light and refreshing this book does a commendable job of showing some of mr meiers most recent work i especially like the section on his apartment towers in manhattan these small towers are as gorgeous as they are contriversial and the building got a great write up in vanity fair a few years ago well worth the read anyway the text in this book is well researched and the images are first rate let s just say that if you have any interest in richard meier or just great modern architecture then i believe you will not be disappointed in this purchase highly recommended,positive
i grew up reading harold evan s sunday times in the late 1970s it provided a window on the world that few other papers could i particularly remember comprehensive coverage of egyptian president sadats historic visit to jerusalem ongoing coverage of soviet dissidents and a very welcome \( i m irish \) editorial urging britain to consider withdrawal from northern ireland however from today s perspective the paper s foreign coverage seemed to be written from a point of view which could be summarised as what would the world do without henry kissinger indeed this has always seemed to be mr kissinger s view also and that soviet unreasonableness was a product of american hawkish unreasonableness and that balance compromise and reasonableness were achievable with enough negotiation my memory is of positive disdain for the emerging tax revolt in california and absolute dread at the more confrontational foreign policy approach being urged by followers of governor reagan a major positive for me was the explanatory diagrams and the furtively taken photographs of soviet missiles \( ss 20s \) being deployed in russian forests i was reminded of these diagrams in 2002 3 when the modern sunday times gave excellent descriptions supported by diagrams of saddam s mobile chemical biological weapons labs which turned out not to exist in saying all the above i mean both to pay tribute to harold evans and to put in context the criticisms i have of this book which contains descriptions of his triumphs as sunday times editor and his difficulties as times editor under rupert murdoch the book has three sections the first describes some of the episodes which made evan s sunday times great the investigative reports from the insight team and others of malicious cover ups of poor quality in the pharmaceutical industry \( thalidomide \) and the aircraft industry \( mcdonnell douglas \) the publication of the crossman diaries laying bare the rivalries and mutual disdain of the members of the british labour cabinet having established his credentials as a vertical journalist evan s term which he describes as seeking to get to the bottom of things and lauding his proprietors the thomson s for allowing him to do so the second part of the book deals with the advent of mr murdoch as owner the machinations of murdoch to gain control are fascinating the thomson s were drained both financially and personally by the losses induced by union activity and they secretly dealt with murdoch while other offers were being pursued by the editors murdoch eventually won ownership of both the times and sunday times having given guarantees of editorial freedom to a board of national directors guarantees which if breached were theoretically amenable to criminal legal sanction as part of the change of ownership evans was offered the editorship of the times one of the free worlds most revered titles in his description of the paper evans reveals an almost po faced reverence for the place of the times as part of the british establishment he sees it as the paper of record upholding fair non partisan and accurate journalism which british society has come to expect one feature of this is his constant enumeration of people s educational background almost every colleague is named and then his her school and university are listed for example joe smith winchester oxford to establish both social class and academic \( perhaps intellectual \) credentials he documents the four pillars of the times as its reporting of parliament its legal coverage its obituaries and its leader columns oh dear stolid stuff from the fearless vertical investigative editor nonetheless this section contains fascinating accounts of evan s new broom editorship coming to terms with the rather lazy attitude to scoops and freshness of news which by implication criticise his predecessor as editor \( william rees mogg \) and show that change was indeed necessary at the institution looming behind this story is murdoch s general management style haphazard interventions secretive finances and lack of budgeting and planning from the text it seems to me that murdoch was overstretched with transatlantic acquisitions rather than covertly scheming to undermine evans the third section of the book reads a bit like macbeth murdoch plots to renege on his guarantees and to impose his will on the editors the text here is well paced and descriptive the tension plays havoc with everyone save perhaps murdoch evan s second in command betrays him various functionaries within the paper either resign or become lackeys the national directors turn out to be paper tigers \( this is too good a pun to delete \) the thatcher government sides with murdoch and fails to taken any action as the guarantees are broken piecemeal the thrust of this section reveals evans as tragic hero valiantly striving to uphold freedom of speech against the devious double dealing murdoch whose lackeys live in fear of his disapproval however by the time i got to this section i had sadly lost a lot of respect for evan s impartiality his defence of press freedom seemed to me to cloak an innate inability to face change in the form of new commercial and political realities this was reaffirmed in my mind when on the day that evan s agreed to reign who should phone to commiserate but henry kissinger in the end i think the book is important in that it is illustrates that one important feature of change and leadership is that they are neither comfortable nor initially at least popular evans though personally engaging and i m sure mercurial and demanding came to represent a set of fading political beliefs the change occurring at the times these events described were taking place saw the emergence of economic individualism unleashed by lowering taxation rates the antipathy to organised labour and active military competition with the soviet union the fading indeed failing social democratic consensus was overthrown by a more individualistic and competitive set of beliefs and the process was quite ugly given the sincerely held beliefs on both sides i believe evans and murdoch were representative shadows of this change the rest of the story evans attractive forthrightness murdoch s furtive acquisitiveness while the human interest focus of the story are ultimately a side show this book is well told highly dramatic and engaging however seen at a remove of twenty five years it is a lament from someone who worked hard to become part of an establishment whose day was done,negative
one at the front the really own words of the master are excellent one must make sure that only 43 sides of the only 7 x 5 inch small book are interviews with bruce lee the rest consists of interviews with the former interviewers however as a paperback this book costs not really a fortune but the words of the master are absolutely worth while as already mentioned at the beginning,negative
if it wasn t hard everyone would do it hard s what makes it great manager jimmy duggan \( tom hanks \) of the rockrod peaches to his all world catcher dottie hinson \( geena davis \) in penny marshall s a league of their own \( 1992 \) i always think of that quote when i read these discussions of the great \( and sometimes the not so great \) philosophers in the amazon reviews on the one hand we have the professional philosophers ph d swho appreciate the difficulty of their craft on the other hand we have the almost were s undergraduates who cannot abide the effort it takes to decipher prose that seems unnecessarily dense and that is how it should be else everyone would do it and those of us with ph d s and tenure track jobs at good colleges and universities would be out of jobs and out of luck as for kant let s all be glad he s not on the job market,positive
